823 0.5 0.16 0.04 0.39 0.15 0.99 0.56 0.59
824 0.44 0.92 0.55 0.92 0.15 0.22 0.65 0.45
825 0.19 0.38 0.59 0.78 0.12 0.06 0.12 0.77
826 0.39 0.86 0.07 0.34 0.76 0.38 0.86 0.69
827 0.17 0.48 0.34 0.46 0.09 0.97 0.98 0.05
828 0.69 0.5 0.71 0.21 0.47 0.3 0.37 0.97
829 0.1 0.78 0.07 0.29 0.54 0.44 0.46 0.41
830 0.28 0.95 0.67 0.77 0.31 0.04 0.76 0.35
831 0.61 0.41 0.49 0.36 0.38 0.36 0.59 0.96
832 0.6 0.24 0.11 0.3 0.54 0.41 0.71 0.29
833 0.22 0.54 0.65 0.7 0.23 0.38 0.1 0.18
834 0.5 0.58 0.9 0.48 0.1 0.92 0.74 0.25
835 0.22 0.32 0.36 0.96 0.94 0.64 0.83 0.86
836 0.81 0.71 0.79 0.33 0.3 0.44 0.71 0.89
837 0.7 0.98 0.17 0.64 0.58 0.44 0.16 0.28
838 0.19 0.29 0.58 0.17 0.42 0.98 0.26 0.22
839 0.72 0.89 0.61 0.98 0.41 0.92 0.67 0.1
840 0.72 0.03 0.19 0.42 0.42 0.82 0.28 0.12
841 0.48 0.25 0.79 0.58 1.0 0.56 0.33 0.64
842 0.64 0.52 0.96 0.06 0.71 0.04 0.83 0.28
843 0.61 0.58 0.63 0.16 0.23 0.12 0.75 0.12
844 0.09 0.53 0.71 0.55 0.83 0.5 0.36 0.89
845 0.55 0.1 0.52 0.55 0.14 0.95 0.34 1.0
846 0.62 0.36 0.61 0.22 0.88 0.79 0.37 0.19
847 0.31 0.86 0.18 0.5 0.59 0.19 0.89 0.66
848 0.64 0.66 0.34 0.79 0.86 0.22 0.42 0.56
849 0.22 0.61 0.35 0.74 0.32 0.03 0.89 0.94
850 0.5 0.53 0.06 0.65 0.87 0.6 0.97 0.87
851 0.91 0.31 0.47 0.56 0.49 0.86 0.06 0.14
852 0.55 0.86 0.17 0.51 0.65 0.68 0.23 0.72
853 0.95 0.54 0.11 0.5 0.38 0.8 0.49 0.44
854 0.88 0.23 0.2 0.15 0.94 0.09 0.03 0.24
855 0.82 0.71 0.29 0.59 0.96 0.43 0.3 0.37
856 0.96 0.22 0.0 0.18 0.55 0.21 0.48 0.04
857 0.79 0.2 0.11 0.5 0.49 0.93 0.5 0.66
858 0.8 0.51 0.29 0.83 0.73 0.19 0.69 0.38
859 0.83 0.42 0.09 0.69 0.33 0.71 0.33 0.27
860 0.59 0.53 0.22 0.14 0.68 0.66 0.78 0.58
861 0.89 0.88 0.08 0.86 0.4 0.11 0.05 0.39
862 0.47 0.6 0.31 0.05 0.42 0.69 0.05 0.07
863 1.0 0.29 0.57 0.54 0.5 0.16 0.16 0.07
864 0.18 0.73 0.4 0.01 0.91 0.95 0.6 0.84
865 0.37 0.24 0.03 0.15 0.67 0.65 0.88 0.14
866 0.46 0.69 0.8 0.63 0.49 0.08 0.62 0.14
867 0.67 0.64 0.87 0.25 0.72 0.04 0.68 0.65
868 0.88 0.66 0.92 0.71 0.86 0.62 0.82 0.74
869 0.17 0.13 0.51 0.92 0.85 0.5 0.32 0.35
870 0.98 0.81 0.49 0.77 0.08 0.16 0.39 0.57
871 0.24 0.81 0.28 0.42 0.23 0.68 0.45 0.45
872 0.5 0.3 0.92 0.04 0.15 0.81 0.49 0.63
873 0.88 0.78 0.5 0.71 0.73 0.54 0.98 0.93
874 0.52 0.03 0.77 0.2 0.91 0.64 0.86 0.43
875 0.84 0.53 0.86 0.4 0.45 0.54 0.57 0.21
876 0.27 0.73 0.7 0.03 0.16 0.43 0.03 0.68
877 0.16 0.29 0.86 0.37 0.31 0.34 0.55 0.83
878 0.62 0.29 0.34 0.51 0.08 0.43 0.48 0.13
879 0.67 0.49 0.91 0.8 0.46 0.92 0.06 0.17
880 0.85 0.11 0.96 0.74 0.98 0.2 0.72 0.39
881 0.77 0.01 0.37 0.24 0.26 0.61 0.08 0.6
882 0.33 0.67 1.0 0.43 0.44 0.38 0.72 0.64
883 0.82 0.46 0.71 0.53 0.86 0.12 0.27 0.8
884 0.57 0.36 0.02 0.02 0.3 0.92 0.3 0.6
885 0.2 0.21 0.82 0.98 0.41 0.98 0.52 0.64
886 0.79 0.33 0.12 0.06 0.16 0.02 0.26 0.64
887 0.69 0.22 0.96 0.07 0.57 0.34 0.95 0.68
888 0.39 0.28 0.65 0.86 0.16 0.11 0.76 0.29
889 0.12 0.64 0.68 0.27 0.97 0.03 0.4 0.49
890 1.0 0.92 0.89 0.68 0.88 0.0 0.04 0.04
891 0.45 0.43 0.46 0.73 0.43 0.4 0.42 0.08
892 0.87 0.96 0.06 0.29 0.31 0.48 0.52 0.77
893 0.85 0.89 0.29 0.13 0.3 0.01 0.76 0.94
894 0.32 0.99 0.02 0.29 0.16 0.58 0.13 0.02
895 0.21 0.49 0.04 0.26 0.02 0.0 0.93 0.65
896 0.58 0.39 0.61 0.75 0.18 0.52 0.02 0.35
897 0.89 0.48 0.15 0.8 0.05 0.72 0.58 0.44
898 0.52 0.37 0.26 0.48 0.74 0.0 0.79 0.55
899 0.27 0.14 0.66 0.36 0.02 0.6 0.83 0.96
900 0.65 0.22 0.37 0.53 0.49 0.49 0.14 0.89
901 0.14 0.03 0.7 0.08 0.08 0.02 0.92 0.09
902 0.44 0.19 0.02 0.02 0.03 0.23 0.25 0.37
903 0.7 0.02 0.89 0.33 0.72 0.51 0.73 0.18
904 0.49 0.48 0.59 0.24 0.46 0.12 0.37 0.37
905 0.09 0.4 0.33 0.73 0.34 0.78 0.68 0.38
906 0.55 0.73 0.23 0.28 0.9 0.94 0.33 0.22
907 0.21 0.97 0.33 0.74 0.53 0.26 0.36 0.13
908 0.33 0.23 0.08 0.12 0.5 0.31 0.8 0.5
909 0.6 0.78 0.9 0.01 0.16 0.77 0.76 0.83
910 0.13 0.27 0.05 0.0 0.53 0.98 0.41 0.07
911 0.6 0.18 0.43 0.44 0.81 0.04 0.56 0.19
912 0.16 0.44 0.16 0.72 0.52 0.08 0.73 0.26
913 0.52 0.51 0.83 0.38 0.34 0.84 0.4 0.03
914 0.44 0.38 0.93 0.17 0.78 0.26 0.98 0.35
915 0.55 0.17 0.79 0.2 0.27 0.41 0.12 0.69
916 0.91 0.24 0.56 0.37 0.32 0.46 0.1 0.81
917 0.86 0.89 0.1 0.49 0.97 0.6 0.38 0.1
918 0.98 0.65 0.78 0.08 0.19 0.89 0.61 0.62
919 0.45 0.88 0.17 0.97 0.05 0.49 0.68 0.98
920 0.94 0.87 0.08 0.35 0.16 0.48 0.65 0.24
921 0.26 0.95 0.06 0.2 0.65 0.71 0.17 0.2
922 0.89 0.79 0.11 0.22 0.43 0.17 0.42 0.5
923 0.79 0.05 0.5 0.22 0.99 0.84 0.24 0.7
924 0.36 0.65 0.09 0.68 0.07 0.86 0.43 0.21
925 0.02 0.35 0.68 0.66 0.99 0.9 0.2 0.27
926 0.51 0.93 0.7 0.55 0.79 0.34 0.42 0.6
927 0.99 0.43 0.43 0.15 0.0 0.35 0.52 0.68
928 0.84 0.92 0.92 0.7 0.05 0.36 0.56 0.45
929 0.91 0.1 0.71 0.21 0.24 0.16 0.21 0.52
930 0.82 0.09 1.0 0.51 0.92 0.73 0.22 0.07
931 0.54 0.83 0.12 0.61 0.99 0.99 0.55 0.81
932 0.57 0.32 0.88 0.67 0.21 0.01 0.13 0.39
933 0.24 0.49 0.31 0.86 0.13 0.05 0.75 0.97
934 0.96 0.23 0.62 0.04 0.74 0.65 0.18 0.43
935 0.68 0.76 0.19 0.2 0.01 0.79 0.49 0.36
936 0.5 0.76 0.12 0.72 0.01 0.65 0.45 0.44
937 0.14 0.47 0.67 0.13 0.35 0.78 0.16 0.03
938 0.32 0.13 0.11 0.22 0.49 0.05 0.63 0.87
939 0.56 0.5 0.6 0.64 0.28 0.75 0.65 0.88
940 0.86 0.8 0.54 0.93 0.26 0.35 0.77 0.19
941 0.56 0.79 0.86 0.76 0.34 0.2 0.93 0.45
942 0.85 0.34 0.88 0.15 0.03 0.86 0.66 0.67
943 0.76 0.01 0.49 0.2 0.24 0.19 0.67 0.99
944 0.94 0.0 0.35 0.23 0.29 0.38 0.6 0.91
945 0.98 0.44 0.39 0.87 0.06 0.62 0.48 0.19
946 0.25 0.6 0.68 0.23 0.14 0.76 0.07 0.42
947 0.89 0.91 0.72 0.57 0.15 0.15 0.28 0.38
948 0.8 0.88 0.52 0.02 0.44 0.5 0.95 0.96
949 0.33 0.52 0.55 0.06 0.35 0.07 0.61 0.52
950 0.68 0.3 0.27 0.09 0.69 0.61 0.63 0.78
951 0.13 0.26 0.02 0.19 0.02 0.99 0.47 0.15
952 0.0 0.77 0.59 0.21 0.98 0.35 0.89 0.06
953 0.88 0.13 0.39 0.23 0.57 0.44 0.41 0.58
954 0.75 0.14 0.72 0.96 0.28 0.33 0.05 0.61
955 0.32 0.67 0.99 0.89 0.34 0.51 0.51 0.96
956 0.71 0.97 0.29 0.69 0.83 0.92 0.2 0.19
957 0.39 0.78 0.2 0.2 0.0 0.84 0.45 0.14
958 0.34 0.16 0.17 0.78 0.08 0.85 0.14 0.81
959 0.92 0.24 0.45 0.54 0.24 0.66 0.28 0.18
960 0.16 0.18 0.19 0.6 0.76 0.26 0.66 0.59
961 0.55 0.91 0.09 0.84 0.4 0.76 0.86 0.06
962 1.0 0.4 0.87 0.04 0.9 0.25 0.38 0.51
963 0.31 0.4 0.34 0.78 0.11 0.38 0.44 0.7
964 0.06 0.05 0.93 0.53 0.4 0.32 0.07 0.03
965 0.91 0.44 0.69 0.42 0.73 0.6 0.45 0.02
966 0.23 0.17 0.01 0.47 0.28 0.54 0.38 0.55
967 0.38 0.89 0.5 0.98 0.73 0.24 0.42 0.14
968 0.73 0.9 0.87 0.98 0.12 0.83 0.71 0.37
969 0.01 0.12 0.91 0.34 0.93 0.22 0.59 0.2
970 0.34 0.96 0.7 0.9 0.62 0.27 0.55 0.51
971 0.2 0.62 0.87 0.15 0.14 0.65 0.76 0.03
972 0.02 0.34 0.96 0.55 0.17 0.46 0.01 0.88
973 0.43 0.85 0.73 0.48 0.27 0.06 0.17 0.17
974 0.68 0.1 0.37 0.15 0.46 0.41 0.94 0.85
975 0.57 0.19 0.67 0.81 0.81 0.83 0.67 0.43
976 0.3 0.56 0.44 0.93 0.04 0.75 0.28 0.39
977 0.84 0.3 0.23 0.36 0.4 0.0 0.86 0.06
978 0.39 0.5 0.95 0.91 0.9 0.45 0.83 0.4
979 0.5 0.21 0.89 0.01 0.54 0.79 0.41 0.85
980 0.33 0.52 0.06 0.31 0.09 0.47 0.27 0.11
981 0.92 0.15 0.97 0.98 0.72 0.47 0.92 0.44
982 0.85 0.79 0.17 0.74 0.91 0.64 0.89 0.69
983 0.03 0.1 0.24 0.7 0.3 0.78 0.25 0.47
984 0.6 0.57 0.69 0.07 0.91 0.48 0.08 0.46
985 0.56 0.85 0.04 0.62 0.82 0.35 0.21 0.72
986 0.04 0.77 0.96 0.37 0.38 0.85 0.42 0.58
987 0.66 0.62 0.75 0.37 0.34 0.9 0.95 0.72
988 0.98 0.66 0.24 0.76 0.93 0.38 0.99 0.08
989 0.38 0.01 0.54 0.27 0.53 0.99 0.11 0.84
990 0.3 0.34 0.92 0.85 0.47 0.19 0.16 0.87
991 0.55 0.71 0.33 0.59 0.89 0.97 0.67 0.13
992 0.34 0.4 0.95 0.68 0.94 0.83 0.39 0.09
993 0.16 0.02 0.8 0.07 0.33 0.54 0.57 0.48
994 0.48 0.6 0.53 0.96 0.65 0.43 0.52 0.02
995 0.36 0.48 0.25 0.23 0.56 0.48 0.91 0.19
996 0.97 0.26 0.98 0.15 0.35 0.53 0.16 0.51
997 0.61 0.57 0.22 0.17 0.24 0.38 0.52 0.58
998 0.93 0.77 0.48 0.28 0.95 0.47 0.15 0.87
999 0.14 0.98 0.75 0.09 0.32 0.54 0.58 0.62
1000 0.08 0.21 0.05 0.36 0.14 0.88 0.68 0.79
